GEO_ID	AREA_NAME	TABLE_ID	LINE_NUMBER	LINE_DESCRIPTION	ESTIMATE	MARGIN_OF_ERROR
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	149	West Indian (excluding Hispanic origin groups)	120	134
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	1	Total households	272667	3,608
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	2	Family households (families)	182070	4,787
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	3	With own children under 18 years	72770	3,952
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	4	Married-couple family	136887	4,374
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	5	With own children under 18 years	49966	3,143
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	6	Male householder, no wife present, family	11982	1,603
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	7	With own children under 18 years	5283	1,148
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	8	Female householder, no husband present, family	33201	2,794
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	9	With own children under 18 years	17521	2,342
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	10	Nonfamily households	90597	4,254
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	11	Householder living alone	79208	4,132
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	12	65 years and over	25724	2,083
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	13	Households with one or more people under 18 years	81291	4,055
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	14	Households with one or more people 65 years and over	68246	1,758
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	15	Average household size	2.47	0.03
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	16	Average family size	3.06	0.06
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	17	Population in households	673322	3,694
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	18	Householder	272667	3,608
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	19	Spouse	136745	4,318
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	20	Child	200304	4,926
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	21	Other relatives	37348	3,946
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	22	Nonrelatives	26258	3,141
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	23	Unmarried partner	10520	1,870
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	24	Males 15 years and over	272972	1,082
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	25	Never married	82297	3,815
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	26	Now married, except separated	145647	4,732
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	27	Separated	5311	1,489
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	28	Widowed	7455	1,386
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	29	Divorced	32262	3,331
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	30	Females 15 years and over	288281	1,065
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	31	Never married	68686	2,868
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	32	Now married, except separated	142511	4,746
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	33	Separated	7037	1,224
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	34	Widowed	29875	2,409
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	35	Divorced	40172	2,903
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	36	Number of women 15 to 50 years old who had a birth in the past 12 months	8521	1,762
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	37	Unmarried women (widowed, divorced, and never married)	2362	1,031
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	38	Per 1,000 unmarried women	27	12
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	39	Per 1,000 women 15 to 50 years old	50	10
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	40	Per 1,000 women 15 to 19 years old	12	11
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	41	Per 1,000 women 20 to 34 years old	111	25
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	42	Per 1,000 women 35 to 50 years old	13	8
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	43	Number of grandparents living with own grandchildren under 18 years	14831	2,376
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	44	Responsible for grandchildren	8691	1,959
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	45	Less than 1 year	1665	1,237
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	46	1 or 2 years	2122	1,089
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	47	3 or 4 years	1132	521
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	48	5 or more years	3772	1,037
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	49	Number of grandparents responsible for own grandchildren under 18 years	8691	1,959
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	50	Who are female	5270	1,122
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	51	Who are married	6302	1,750
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	52	Population 3 years and over enrolled in school	175661	4,060
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	53	Nursery school, preschool	8234	1,664
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	54	Kindergarten	9773	1,810
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	55	Elementary school (grades 1-8)	71549	2,482
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	56	High school (grades 9-12)	38300	1,852
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	57	College or graduate school	47805	3,720
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	58	Population 25 years and over	465375	1,654
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	59	Less than 9th grade	20946	2,127
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	60	9th to 12th grade, no diploma	44940	4,071
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	61	High school graduate (includes equivalency)	133856	4,627
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	62	Some college, no degree	104580	4,574
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	63	Associate's degree	33041	3,099
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	64	Bachelor's degree	78189	4,300
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	65	Graduate or professional degree	49823	3,548
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	66	Percent high school graduate or higher	85.8	1.0
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	67	Percent bachelor's degree or higher	27.5	1.0
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	68	Civilian population 18 years and over	530197	723
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	69	Civilian veterans	60737	4,241
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	70	Total Civilian Noninstitutionalized Population	678634	3,420
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	71	With a disability	92246	5,300
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	72	Under 18 years	159537	584
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	73	With a disability	7083	1,634
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	74	18 to 64 years	426498	3,429
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	75	With a disability	48999	3,808
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	76	65 years and over	92599	1,052
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	77	With a disability	36164	2,438
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	78	Population 1 year and over	682872	1,347
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	79	Same house	590549	7,764
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	80	Different house in the U.S.	90753	7,755
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	81	Same county	58869	7,446
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	82	Different county	31884	4,123
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	83	Same state	15258	2,825
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	84	Different state	16626	2,917
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	85	Abroad	1570	694
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	86	Total population	691438	105
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	87	Native	662414	3,018
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	88	Born in United States	652992	3,540
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	89	State of residence	428671	8,833
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	90	Different state	224321	8,725
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	91	Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)	9422	1,766
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	92	Foreign born	29024	3,016
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	93	Foreign-born population	29024	3,016
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	94	Naturalized U.S. citizen	12224	1,836
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	95	Not a U.S. citizen	16800	2,880
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	96	Population born outside the United States	38446	3,531
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	97	Native	9422	1,766
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	98	Entered 2000 or later	1289	627
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	99	Entered before 2000	8133	1,626
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	100	Foreign born	29024	3,016
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	101	Entered 2000 or later	14166	3,023
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	102	Entered before 2000	14858	1,967
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	103	Foreign-born population, excluding population born at sea	29024	3,016
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	104	Europe	3564	997
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	105	Asia	7084	1,045
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	106	Africa	1649	801
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	107	Oceania	202	204
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	108	Latin America	15990	2,175
50000US0105	Congressional District 5 (113th Congress), Alabama	DP02	109	Northern America	535	358
